"Amplitude","X"
-115.006096,25581
-107.155785,25582
-97.653419,25583
-86.645493,25584
-74.301727,25585
-60.812424,25586
-46.385555,25587
-31.243547,25588
-15.619847,25589
0.244670,25590
16.105415,25591
31.717857,25592
46.841293,25593
61.242565,25594
74.699638,25595
87.005043,25596
97.969055,25597
107.422653,25598
115.220078,25599
121.241119,25600
125.392944,25601
127.611542,25602
127.862717,25603
126.142586,25604
122.477669,25605
116.924477,25606
109.568626,25607
100.523514,25608
89.928596,25609
77.947220,25610
64.764107,25611
50.582504,25612
35.621052,25613
20.110422,25614
4.289741,25615
-11.597076,25616
-27.305098,25617
-42.592148,25618
-57.222538,25619
-70.970711,25620
-83.624710,25621
-94.989433,25622
-104.889671,25623
-113.172791,25624
-119.711090,25625
-124.403770,25626
-127.178467,25627
-127.992416,25628
-126.833061,25629
-123.718277,25630
-118.696091,25631
-111.843925,25632
-103.267426,25633
-93.098816,25634
-81.494873,25635
-68.634499,25636
-54.715958,25637
-39.953846,25638
-24.575752,25639
-8.818767,25640
7.074181,25641
22.858065,25642
38.289536,25643
53.130688,25644
67.152702,25645
80.139404,25646
91.890572,25647
102.225029,25648
110.983444,25649
118.030800,25650
123.258430,25651
126.585747,25652
127.961449,25653
127.364326,25654
124.803581,25655
120.318703,25656
113.978836,25657
105.881714,25658
96.152176,25659
84.940231,25660
72.418732,25661
58.780731,25662
44.236488,25663
29.010235,25664
13.336723,25665
-2.542406,25666
-18.382338,25667
-33.938862,25668
-48.972141,25669
-63.250401,25670
-76.553505,25671
-88.676361,25672
-99.432068,25673
-108.654793,25674
-116.202347,25675
-121.958374,25676
-125.834129,25677
-127.769859,25678
-127.735718,25679
-125.732231,25680
-121.790291,25681
-115.970673,25682
-108.363091,25683
-99.084839,25684
-88.278961,25685
-76.112061,25686
-62.771717,25687
-48.463600,25688
-33.408302,25689
-17.837938,25690
-1.992561,25691
13.883537,25692
29.545588,25693
44.752125,25694
59.268703,25695
72.871513,25696
85.350845,25697
96.514290,25698
106.189743,25699
114.228035,25700
120.505234,25701
124.924561,25702
127.417892,25703
127.946770,25704
126.503059,25705
123.109001,25706
117.816933,25707
110.708443,25708
101.893127,25709
91.506889,25710
79.709854,25711
66.683914,25712
52.629879,25713
37.764435,25714
22.316763,25715
6.525026,25716
-9.367309,25717
-25.115225,25718
-40.475933,25719
-55.212608,25720
-69.098053,25721
-81.918190,25722
-93.475365,25723
-103.591400,25724
-112.110336,25725
-118.900826,25726
-123.858185,25727
-126.905975,25728
-127.997223,25729
-127.115089,25730
-124.273178,25731
-119.515312,25732
-112.914833,25733
-104.573509,25734
-94.619942,25735
-83.207588,25736
-70.512398,25737
-56.730095,25738
-42.073162,25739
-26.767574,25740
-11.049301,25741
4.839323,25742
20.653337,25743
36.148930,25744
51.087208,25745
65.237854,25746
78.382706,25747
90.319107,25748
100.863029,25749
109.851906,25750
117.147163,25751
122.636330,25752
126.234764,25753
127.887001,25754
127.567558,25755
125.281364,25756
121.063660,25757
114.979485,25758
107.122635,25759
97.614235,25760
86.600883,25761
74.252380,25762
60.759098,25763
46.329079,25764
31.184784,25765
15.559706,25766
-0.305262,25767
-16.165524,25768
-31.776556,25769
-46.897678,25770
-61.295765,25771
-74.748833,25772
-87.049469,25773
-98.008041,25774
-107.455589,25775
-115.246460,25776
-121.260536,25777
-125.405098,25778
-127.616249,25779
-127.859894,25780
-126.132286,25781
-122.460052,25782
-116.899811,25783
-109.537285,25784
-100.485992,25785
-89.885468,25786
-77.899147,25787
-64.711838,25788
-50.526836,25789
-35.562851,25790
-20.050579,25791
-4.229182,25792
11.657418,25793
27.364292,25794
42.649281,25795
57.276733,25796
71.021133,25797
83.670570,25798
95.030037,25799
104.924393,25800
113.201088,25801
119.732529,25802
124.418015,25803
127.185303,25804
127.991737,25805
126.824883,25806
123.702721,25807
118.673393,25808
111.814445,25809
103.231613,25810
93.057220,25811
81.448135,25812
68.583344,25813
54.661175,25814
39.896278,25815
24.516285,25816
8.758318,25817
-7.134680,25818
-22.917679,25819
-38.347351,25820
-53.185806,25821
-67.204277,25822
-80.186646,25823
-91.932739,25824
-102.261482,25825
-111.013626,25826
-118.054230,25827
-123.274757,25828
-126.594719,25829
-127.962921,25830
-127.358284,25831
-124.790115,25832
-120.298019,25833
-113.951248,25834
-105.847649,25835
-96.112167,25836
-84.894890,25837
-72.368759,25838
-58.726898,25839
-44.179623,25840
-28.951216,25841
-13.276459,25842
2.602986,25843
18.442299,25844
33.997284,25845
49.028118,25846
63.303070,25847
76.602058,25848
88.720047,25849
99.470207,25850
108.686806,25851
116.227745,25852
121.976761,25853
125.845215,25854
127.773476,25855
127.731812,25856
125.720863,25857
121.771637,25858
115.945015,25859
108.330826,25860
99.046471,25861
88.235077,25862
76.063339,25863
62.718906,25864
48.407513,25865
33.349808,25866
17.777935,25867
1.931975,25868
-13.943770,25869
-29.604540,25870
-44.808887,25871
-59.322399,25872
-72.921318,25873
-85.395988,25874
-96.554077,25875
-106.223564,25876
-114.255363,25877
-120.525650,25878
-124.937752,25879
-127.423645,25880
-127.945007,25881
-126.493805,25882
-123.092400,25883
-117.793236,25884
-110.678017,25885
-101.856438,25886
-91.464508,25887
-79.662437,25888
-66.632187,25889
-52.574638,25890
-37.706535,25891
-22.257095,25892
-6.464512,25893
9.427738,25894
25.174637,25895
40.533409,25896
55.267265,25897
69.149048,25898
81.964737,25899
93.516747,25900
103.626984,25901
112.139565,25902
118.923248,25903
123.873459,25904
126.913864,25905
127.997604,25906
127.107964,25907
124.258652,25908
119.493607,25909
112.886284,25910
104.538559,25911
94.579124,25912
83.161537,25913
70.461823,25914
56.675770,25915
42.015930,25916
26.708319,25917
10.988934,25918
-4.899871,25919
-20.713133,25920
-36.207054,25921
-51.142757,25922
-65.289978,25923
-78.430595,25924
-90.362030,25925
-100.900322,25926
-109.882996,25927
-117.171570,25928
-122.653671,25929
-126.244781,25930
-127.889526,25931
-127.562569,25932
-125.268929,25933
-121.043976,25934
-114.952850,25935
-107.089455,25936
-97.575027,25937
-86.556252,25938
-74.203011,25939
-60.705761,25940
-46.272587,25941
-31.126015,25942
-15.499561,25943
0.365854,25944
16.225628,25945
31.835247,25946
46.954052,25947
61.348949,25948
74.798012,25949
87.093887,25950
98.047005,25951
107.488503,25952
115.272812,25953
121.279922,25954
125.417221,25955
127.620918,25956
127.857048,25957
126.121956,25958
122.442406,25959
116.875114,25960
109.505928,25961
100.448448,25962
89.842316,25963
77.851059,25964
64.659554,25965
50.471161,25966
35.504639,25967
19.990734,25968
4.168622,25969
-11.717757,25970
-27.423481,25971
-42.706406,25972
-57.330914,25973
-71.071533,25974
-83.716415,25975
-95.070618,25976
-104.959084,25977
-113.229355,25978
-119.753937,25979
-124.432236,25980
-127.192116,25981
-127.991035,25982
-126.816673,25983
-123.687141,25984
-118.650681,25985
-111.784943,25986
-103.195778,25987
-93.015610,25988
-81.401390,25989
-68.532173,25990
-54.606380,25991
-39.838699,25992
-24.456812,25993
-8.697866,25994
7.195177,25995
22.977291,25996
38.405155,25997
53.240913,25998
67.255844,25999
80.233864,26000
91.974892,26001
102.297913,26002
111.043770,26003
118.077637,26004
123.291054,26005
126.603653,26006
127.964363,26007
127.352203,26008
124.776619,26009
120.277306,26010
113.923637,26011
105.813568,26012
96.072136,26013
84.849533,26014
72.318771,26015
58.673054,26016
44.122749,26017
28.892191,26018
13.216192,26019
-2.663565,26020
-18.502258,26021
-34.055695,26022
-49.084084,26023
-63.355728,26024
-76.650597,26025
-88.763710,26026
-99.508331,26027
-108.718803,26028
-116.253113,26029
-121.995110,26030
-125.856277,26031
-127.777069,26032
-127.727875,26033
-125.709465,26034
-121.752953,26035
-115.919327,26036
-108.298538,26037
-99.008080,26038
-88.191170,26039
-76.014595,26040
-62.666077,26041
-48.351414,26042
-33.291302,26043
-17.717928,26044
-1.871390,26045
14.004001,26046
29.663486,26047
44.865639,26048
59.376087,26049
72.971107,26050
85.441116,26051
96.593849,26052
106.257355,26053
114.282661,26054
120.546036,26055
124.950912,26056
127.429375,26057
127.943222,26058
126.484520,26059
123.075768,26060
117.769516,26061
110.647568,26062
101.819733,26063
91.422112,26064
79.614998,26065
66.580444,26066
52.519390,26067
37.648628,26068
22.197424,26069
6.403996,26070
-9.488164,26071
-25.234043,26072
-40.590878,26073
-55.321915,26074
-69.200027,26075
-82.011269,26076
-93.558113,26077
-103.662537,26078
-112.168762,26079
-118.945648,26080
-123.888702,26081
-126.921730,26082
-127.997963,26083
-127.100807,26084
-124.244095,26085
-119.471870,26086
-112.857712,26087
-104.503578,26088
-94.538292,26089
-83.115471,26090
-70.411232,26091
-56.621437,26092
-41.958691,26093
-26.649057,26094
-10.928564,26095
4.960418,26096
20.772924,26097
36.265167,26098
51.198296,26099
65.342087,26100
78.478477,26101
90.404938,26102
100.937592,26103
109.914062,26104
117.195946,26105
122.670982,26106
126.254768,26107
127.892029,26108
127.557549,26109
125.256462,26110
121.024261,26111
114.926186,26112
107.056252,26113
97.535797,26114
86.511604,26115
74.153633,26116
60.652409,26117
46.216087,26118
31.067238,26119
15.439413,26120
-0.426446,26121
-16.285730,26122
-31.893932,26123
-47.010414,26124
-61.402122,26125
-74.847176,26126
-87.138283,26127
-98.085945,26128
-107.521393,26129
-115.299141,26130
-121.299286,26131
-125.429321,26132
-127.625565,26133
-127.854172,26134
-126.111603,26135
-122.424728,26136
-116.850395,26137
-109.474541,26138
-100.410881,26139
-89.799149,26140
-77.802956,26141
-64.607246,26142
-50.415470,26143
-35.446423,26144
-19.930882,26145
-4.108062,26146
11.778093,26147
27.482662,26148
42.763523,26149
57.385082,26150
71.121918,26151
83.762245,26152
95.111176,26153
104.993752,26154
113.257599,26155
119.775322,26156
124.446426,26157
127.198898,26158
127.990303,26159
126.808441,26160
123.671532,26161
118.627930,26162
111.755409,26163
103.159920,26164
92.973969,26165
81.354614,26166
68.480988,26167
54.551571,26168
39.781113,26169
24.397333,26170
8.637413,26171
-7.255673,26172
-23.036896,26173
-38.462952,26174
-53.296009,26175
-67.307388,26176
-80.281067,26177
-92.017021,26178
-102.334320,26179
-111.073898,26180
-118.101013,26181
-123.307327,26182
-126.612564,26183
-127.965782,26184
-127.346107,26185
-124.763092,26186
-120.256561,26187
-113.895996,26188
-105.779465,26189
-96.032089,26190
-84.804161,26191
-72.268776,26192
-58.619194,26193
-44.065865,26194
-28.833160,26195
-13.155922,26196
2.724144,26197
18.562212,26198
34.114098,26199
49.140038,26200
63.408371,26201
76.699112,26202
88.807358,26203
99.546432,26204
108.750771,26205
116.278458,26206
122.013443,26207
125.867302,26208
127.780624,26209
127.723915,26210
125.698044,26211
121.734238,26212
115.893616,26213
108.266228,26214
98.969666,26215
88.147247,26216
75.965836,26217
62.613235,26218
48.295307,26219
33.232792,26220
17.657917,26221
1.810804,26222
-14.064227,26223
-29.722425,26224
-44.922382,26225
-59.429756,26226
-73.020882,26227
-85.486221,26228
-96.633591,26229
-106.291130,26230
-114.309944,26231
-120.566399,26232
-124.964043,26233
-127.435074,26234
-127.941399,26235
-126.475212,26236
-123.059105,26237
-117.745766,26238
-110.617096,26239
-101.783005,26240
-91.379692,26241
-79.567551,26242
-66.528687,26243
-52.464127,26244
-37.590710,26245
-22.137747,26246
-6.343479,26247
9.548589,26248
25.293444,26249
40.648338,26250
55.376549,26251
69.250999,26252
82.057777,26253
93.599449,26254
103.698067,26255
112.197937,26256
118.968018,26257
123.903923,26258
126.929565,26259
127.998291,26260
127.093620,26261
124.229507,26262
119.450111,26263
112.829109,26264
104.468582,26265
94.497429,26266
83.069382,26267
70.360619,26268
56.567089,26269
41.901443,26270
26.589788,26271
10.868192,26272
-5.020965,26273
-20.832710,26274
-36.323273,26275
-51.253826,26276
-65.394180,26277
-78.526337,26278
-90.447823,26279
-100.974838,26280
-109.945099,26281
-117.220299,26282
-122.688271,26283
-126.264725,26284
-127.894508,26285
-127.552498,26286
-125.243973,26287
-121.004517,26288
-114.899490,26289
-107.023026,26290
-97.496552,26291
-86.466942,26292
-74.104233,26293
-60.599045,26294
-46.159576,26295
-31.008453,26296
-15.379262,26297
0.487038,26298
16.345829,26299
31.952610,26300
47.066769,26301
61.455280,26302
74.896317,26303
87.182655,26304
98.124863,26305
107.554253,26306
115.325439,26307
121.318619,26308
125.441391,26309
127.630188,26310
127.851265,26311
126.101219,26312
122.407028,26313
116.825645,26314
109.443130,26315
100.373291,26316
89.755959,26317
77.754837,26318
64.554932,26319
50.359772,26320
35.388195,26321
19.871027,26322
4.047501,26323
-11.838428,26324
-27.541840,26325
-42.820629,26326
-57.439240,26327
-71.172287,26328
-83.808052,26329
-95.151718,26330
-105.028397,26331
-113.285820,26332
-119.796677,26333
-124.460594,26334
-127.205658,26335
-127.989548,26336
-126.800179,26337
-123.655891,26338
-118.605164,26339
-111.725853,26340
-103.124031,26341
-92.932312,26342
-81.307831,26343
-68.429794,26344
-54.496750,26345
-39.723515,26346
-24.337849,26347
-8.576958,26348
7.316167,26349
23.096497,26350
38.520741,26351
53.351093,26352
67.358917,26353
80.328247,26354
92.059128,26355
102.370705,26356
111.103996,26357
118.124367,26358
123.323570,26359
126.621452,26360
127.967171,26361
127.339973,26362
124.749535,26363
120.235794,26364
113.868332,26365
105.745331,26366
95.992020,26367
84.758766,26368
72.218750,26369
58.565323,26370
44.008972,26371
28.774120,26372
13.095650,26373
-2.784722,26374
-18.622162,26375
-34.172497,26376
-49.195984,26377
-63.460999,26378
-76.747612,26379
-88.850983,26380
-99.584511,26381
-108.782715,26382
-116.303772,26383
-122.031738,26384
-125.878304,26385
-127.784157,26386
-127.719925,26387
-125.686584,26388
-121.715500,26389
-115.867882,26390
-108.233894,26391
-98.931229,26392
-88.103302,26393
-75.917061,26394
-62.560383,26395
-48.239189,26396
-33.174274,26397
-17.597902,26398
-1.750218,26399
14.124451,26400
29.781359,26401
44.979118,26402
59.483418,26403
73.070641,26404
85.531311,26405
96.673317,26406
106.324875,26407
114.337196,26408
120.586731,26409
124.977150,26410
127.440750,26411
127.939552,26412
126.465874,26413
123.042419,26414
117.721985,26415
110.586594,26416
101.746254,26417
91.337250,26418
79.520073,26419
66.476913,26420
52.408852,26421
37.532787,26422
22.078066,26423
6.282960,26424
-9.609012,26425
-25.352839,26426
-40.705791,26427
-55.431168,26428
-69.301949,26429
-82.104271,26430
-93.640770,26431
-103.733582,26432
-112.227089,26433
-118.990364,26434
-123.919113,26435
-126.937370,26436
-127.998589,26437
-127.086411,26438
-124.214897,26439
-119.428322,26440
-112.800484,26441
-104.433556,26442
-94.456551,26443
-83.023270,26444
-70.309998,26445
-56.512730,26446
-41.844185,26447
-26.530516,26448
-10.807817,26449
5.081510,26450
20.892492,26451
36.381371,26452
51.309341,26453
65.446259,26454
78.574173,26455
90.490685,26456
101.012070,26457
109.976112,26458
117.244621,26459
122.705536,26460
126.274651,26461
127.896950,26462
127.547424,26463
125.231453,26464
120.984741,26465
114.872772,26466
106.989777,26467
97.457283,26468
86.422249,26469
74.054825,26470
60.545666,26471
46.103058,26472
30.949663,26473
15.319107,26474
-0.547629,26475
-16.405922,26476
-32.011280,26477
-47.123108,26478
-61.508427,26479
-74.945442,26480
-87.227005,26481
-98.163765,26482
-107.587090,26483
-115.351715,26484
-121.337929,26485
-125.453430,26486
-127.634773,26487
-127.848328,26488
-126.090805,26489
-122.389297,26490
-116.800873,26491
-109.411697,26492
-100.335678,26493
-89.712753,26494
-77.706696,26495
-64.502609,26496
-50.304062,26497
-35.329960,26498
-19.811167,26499
-3.986938,26500
11.898759,26501
27.601009,26502
42.877724,26503
57.493382,26504
71.222641,26505
83.853836,26506
95.192238,26507
105.063019,26508
113.314011,26509
119.818008,26510
124.474731,26511
127.212379,26512
127.988754,26513
126.791885,26514
123.640228,26515
118.582359,26516
111.696274,26517
103.088127,26518
92.890640,26519
81.261024,26520
68.378578,26521
54.441917,26522
39.665909,26523
24.278360,26524
8.516501,26525
-7.376659,26526
-23.156092,26527
-38.578518,26528
-53.406166,26529
-67.410439,26530
-80.375412,26531
-92.101219,26532
-102.407066,26533
-111.134071,26534
-118.147690,26535
-123.339783,26536
-126.630302,26537
-127.968529,26538
-127.333817,26539
-124.735954,26540
-120.214996,26541
-113.840645,26542
-105.711182,26543
-95.951927,26544
-84.713348,26545
-72.168716,26546
-58.511440,26547
-43.952068,26548
-28.715076,26549
-13.035374,26550
2.845300,26551
18.682106,26552
34.230885,26553
49.251915,26554
63.513611,26555
76.796097,26556
88.894592,26557
99.622566,26558
108.814636,26559
116.329063,26560
122.050011,26561
125.889275,26562
127.787659,26563
127.715904,26564
125.675102,26565
121.696732,26566
115.842125,26567
108.201530,26568
98.892769,26569
88.059341,26570
75.868271,26571
62.507511,26572
48.183060,26573
33.115749,26574
17.537884,26575
1.689631,26576
-14.184671,26577
-29.840284,26578
-45.035839,26579
-59.537064,26580
-73.120384,26581
-85.576378,26582
-96.713020,26583
-106.358604,26584
-114.364418,26585
-120.607040,26586
-124.990227,26587
-127.446396,26588
-127.937675,26589
-126.456505,26590
-123.025711,26591
-117.698189,26592
-110.556068,26593
-101.709473,26594
-91.294792,26595
-79.472588,26596
-66.425125,26597
-52.353565,26598
-37.474854,26599
-22.018379,26600
-6.222441,26601
