
0
"-81,697861"
"-93,279427"
"-103,422874"
"-111,971817"
"-118,794449"
"-123,785591"
"-126,868286"
"-127,99501"
"-127,148392"
"-124,341492"
"-119,617577"
"-113,049469"
"-104,738449"
"-94,812637"
"-83,425072"
"-70,751305"
"-56,986752"
"-42,343609"
"-27,047644"
"-11,334675"
"4,553045"
"20,370567"
"35,874031"
"50,824413"
"64,991219"
"78,156029"
"90,115891"
"100,686401"
"109,70459"
"117,031433"
"122,553963"
"126,187035"
"127,874641"
"127,590767"
"125,339775"
"121,15638"
"115,10508"
"107,279167"
"97,799294"
"86,811615"
"74,485535"
"61,011086"
"46,596008"
"31,462545"
"15,844013"
"-0,018791"
"-15,881306"
"-31,498974"
"-46,631012"
"-61,044121"
"-74,516098"
"-86,839233"
"-97,823532"
"-107,29966"
"-115,121513"
"-121,168503"
"-125,347397"
"-127,593765"
"-127,872978"
"-126,180725"
"-122,543114"
"-117,016205"
"-109,685226"
"-100,663185"
"-90,089195"
"-78,126266"
"-64,958839"
"-50,789917"
"-35,837955"
"-20,333464"
"-4,515486"
"11,372108"
"27,084375"
"42,379074"
"57,020401"
"70,782623"
"83,453568"
"94,837883"
"104,760048"
"113,067093"
"119,630943"
"124,35041"
"127,152718"
"127,994675"
"126,863289"
"123,776016"
"118,780449"
"111,953598"
"103,400726"
"93,253685"
"81,66893"
"68,82505"
"54,920074"
"40,168377"
"24,79739"
"9,044095"
"-6,848637"
"-22,63578"
"-38,07394"
"-52,925102"
"-66,960304"
"-79,96315"
"-91,733177"
"-102,088928"
"-110,870743"
"-117,943222"
"-123,197327"
"-126,552063"
"-127,955704"
"-127,386612"
"-124,853554"
"-120,395592"
"-114,081444"
"-106,008469"
"-96,301125"
"-85,109077"
"-72,604866"
"-58,981293"
"-44,44838"
"-29,23019"
"-13,561352"
"2,316568"
"18,158772"
"33,721016"
"48,763371"
"63,053928"
"76,37236"
"88,513336"
"99,289665"
"108,535217"
"116,107445"
"121,88961"
"125,792557"
"127,756126"
"127,750031"
"125,774368"
"121,859604"
"116,066086"
"108,483147"
"99,227676"
"88,44239"
"76,293549"
"62,968472"
"48,672588"
"33,626301"
"18,061584"
"2,218409"
"-13,65897"
"-29,325764"
"-44,540432"
"-59,068405"
"-72,685699"
"-85,182381"
"-96,365768"
"-106,063461"
"-114,125931"
"-120,428886"
"-124,875153"
"-127,396172"
"-127,953087"
"-126,5373"
"-123,170654"
"-117,905045"
"-110,821648"
"-102,029678"
"-91,664688"
"-79,886467"
"-66,87661"
"-52,835697"
"-37,980198"
"-22,539146"
"-6,750601"
"9,142021"
"24,893698"
"40,261581"
"55,008736"
"68,907806"
"81,744499"
"93,320908"
"103,458565"
"112,00116"
"118,816994"
"123,800995"
"126,876312"
"127,995529"
"127,141403"
"124,327095"
"119,595993"
"113,021042"
"104,703606"
"94,771919"
"83,379105"
"70,700806"
"56,932487"
"42,286423"
"26,988417"
"11,274319"
"-4,613598"
"-20,430386"
"-35,93219"
"-50,88002"
"-65,043411"
"-78,20401"
"-90,158905"
"-100,723801"
"-109,735794"
"-117,055962"
"-122,571434"
"-126,197182"
"-127,877312"
"-127,585907"
"-125,327477"
"-121,136826"
"-115,078568"
"-107,246101"
"-97,760193"
"-86,767082"
"-74,436249"
"-60,957813"
"-46,53957"
"-31,403809"
"-15,783885"
"0,079383"
"15,941428"
"31,557699"
"46,687435"
"61,097374"
"74,565353"
"86,883736"
"97,862602"
"107,332687"
"115,147987"
"121,188019"
"125,35965"
"127,598572"
"127,870262"
"126,170532"
"122,525597"
"116,991638"
"109,653976"
"100,625748"
"90,046143"
"78,078262"
"64,906624"
"50,734295"
"35,779781"
"20,273638"
"4,454931"
"-11,43246"
"-27,143593"
"-42,436245"
"-57,074642"
"-70,833099"
"-83,499504"
"-94,878563"
"-104,794853"
"-113,095482"
"-119,652481"
"-124,364761"
"-127,15966"
"-127,994102"
"-126,855225"
"-123,760567"
"-118,757851"
"-111,92421"
"-103,364998"
"-93,212173"
"-81,622261"
"-68,773956"
"-54,865337"
"-40,11084"
"-24,737944"
"-8,983653"
"6,909142"
"22,695415"
"38,131786"
"52,980267"
"67,011932"
"80,010452"
"91,775429"
"102,125473"
"110,901009"
"117,966751"
"123,21376"
"126,561142"
"127,957283"
"127,380669"
"124,840187"
"120,375"
"114,053955"
"105,974495"
"96,2612"
"85,063805"
"72,554962"
"58,927509"
"44,391552"
"29,171196"
"13,501099"
"-2,37715"
"-18,21875"
"-33,779465"
"-48,819389"
"-63,106651"
"-76,420975"
"-88,557091"
"-99,327896"
"-108,567329"
"-116,132942"
"-121,908096"
"-125,803749"
"-127,75985"
"-127,746231"
"-125,763107"
"-121,841049"
"-116,040527"
"-108,450974"
"-99,189392"
"-88,398575"
"-76,244888"
"-62,91571"
"-48,616539"
"-33,567833"
"-18,001596"
"-2,157825"
"13,719214"
"29,384741"
"44,597233"
"59,122154"
"72,735565"
"85,227592"
"96,40564"
"106,097366"
"114,153358"
"120,449402"
"124,888443"
"127,402039"
"127,951431"
"126,528152"
"123,154152"
"117,881439"
"110,791313"
"101,99308"
"91,622383"
"79,839111"
"66,824944"
"52,780502"
"37,922333"
"22,479498"
"6,690092"
"-9,202458"
"-24,953131"
"-40,319092"
"-55,063442"
"-68,958862"
"-81,791115"
"-93,362373"
"-103,494225"
"-112,030479"
"-118,839523"
"-123,816376"
"-126,884308"
"-127,996025"
"-127,134384"
"-124,312668"
"-119,574387"
"-112,992584"
"-104,668739"
"-94,731178"
"-83,333122"
"-70,650284"
"-56,878212"
"-42,229229"
"-26,929182"
"-11,213961"
"4,67415"
"20,490198"
"35,990345"
"50,935612"
"65,095589"
"78,251968"
"90,201912"
"100,761177"
"109,766975"
"117,08046"
"122,588882"
"126,207306"
"127,879951"
"127,581024"
"125,31514"
"121,117233"
"115,052025"
"107,213013"
"97,721069"
"86,722527"
"74,386948"
"60,904526"
"46,48312"
"31,345064"
"15,723754"
"-0,139976"
"-16,001547"
"-31,616417"
"-46,743847"
"-61,150612"
"-74,614594"
"-86,928223"
"-97,901649"
"-107,365692"
"-115,174438"
"-121,207512"
"-125,37188"
"-127,603355"
"-127,867523"
"-126,160316"
"-122,508049"
"-116,967041"
"-109,622711"
"-100,588287"
"-90,003067"
"-78,030235"
"-64,854393"
"-50,678661"
"-35,7216"
"-20,213808"
"-4,394375"
"11,492809"
"27,202805"
"42,493404"
"57,128872"
"70,88356"
"83,545418"
"94,919228"
"104,829628"
"113,123848"
"119,673988"
"124,379082"
"127,16658"
"127,993507"
"126,847122"
"123,745087"
"118,735237"
"111,894798"
"103,329247"
"93,170631"
"81,575577"
"68,722847"
"54,810585"
"40,053295"
"24,678492"
"8,923209"
"-6,969645"
"-22,755045"
"-38,189625"
"-53,035419"
"-67,063553"
"-80,057739"
"-91,817657"
"-102,161987"
"-110,931252"
"-117,99025"
"-123,230156"
"-126,570183"
"-127,958839"
"-127,374702"
"-124,826797"
"-120,354385"
"-114,026436"
"-105,940506"
"-96,221252"
"-85,018524"
"-72,505035"
"-58,873711"
"-44,334717"
"-29,112196"
"-13,440843"
"2,437732"
"18,278723"
"33,837906"
"48,875397"
"63,159359"
"76,469574"
"88,60083"
"99,366104"
"108,599411"
"116,158409"
"121,926552"
"125,814911"
"127,763542"
"127,742401"
"125,751808"
"121,822464"
"116,014938"
"108,418777"
"99,151085"
"88,354744"
"76,196213"
"62,862938"
"48,560482"
"33,509357"
"17,941605"
"2,097241"
"-13,779456"
"-29,44371"
"-44,654022"
"-59,175888"
"-72,785416"
"-85,272797"
"-96,445488"
"-106,131248"
"-114,180756"
"-120,469894"
"-124,901711"
"-127,407875"
"-127,949745"
"-126,518982"
"-123,137627"
"-117,857819"
"-110,760956"
"-101,956459"
"-91,580063"
"-79,791748"
"-66,773254"
"-52,725296"
"-37,864456"
"-22,419846"
"-6,629582"
"9,262893"
"25,012558"
"40,376595"
"55,118134"
"69,009895"
"81,837715"
"93,403809"
"103,529869"
"112,059776"
"118,862015"
"123,831726"
"126,892273"
"127,996483"
"127,127335"
"124,298218"
"119,55275"
"112,964104"
"104,63385"
"94,690422"
"83,287117"
"70,599754"
"56,823925"
"42,172024"
"26,869944"
"11,153601"
"-4,734702"
"-20,550007"
"-36,048489"
"-50,991196"
"-65,147758"
"-78,299911"
"-90,244888"
"-100,798531"
"-109,798134"
"-117,104935"
"-122,6063"
"-126,217392"
"-127,882561"
"-127,576111"
"-125,30278"
"-121,097618"
"-115,025452"
"-107,179901"
"-97,681923"
"-86,677948"
"-74,337631"
"-60,851227"
"-46,426659"
"-31,286314"
"-15,663618"
"0,200568"
"16,061663"
"31,675129"
"46,800247"
"61,203835"
"74,663818"
"86,972687"
"97,940666"
"107,398666"
"115,200867"
"121,226974"
"125,384079"
"127,608101"
"127,864754"
"126,150063"
"122,490479"
"116,942413"
"109,591415"
"100,550804"
"89,959976"
"77,982201"
"64,802147"
"50,623013"
"35,66341"
"20,153975"
"4,333818"
"-11,553155"
"-27,262009"
"-42,550556"
"-57,183086"
"-70,934006"
"-83,591316"
"-94,959862"
"-104,864388"
"-113,152184"
"-119,695473"
"-124,393379"
"-127,17347"
"-127,992889"
"-126,838989"
"-123,729584"
"-118,712585"
"-111,865364"
"-103,293472"
"-93,129074"
"-81,528877"
"-68,671715"
"-54,755825"
"-39,995743"
"-24,619032"
"-8,862763"
"7,030146"
"22,814671"
"38,247452"
"53,090561"
"67,11515"
"80,105011"
"91,859863"
"102,198479"
"110,961472"
"118,013733"
"123,246529"
"126,579201"
"127,960358"
"127,368706"
"124,81337"
"120,333748"
"113,998894"
"105,906487"
"96,181282"
"84,973213"
"72,455093"
"58,819904"
"44,27787"
"29,053188"
"13,380584"
"-2,498312"
"-18,338692"
"-33,896336"
"-48,931393"
"-63,212055"
"-76,518158"
"-88,644554"
"-99,404289"
"-108,63147"
"-116,183846"
"-121,944977"
"-125,826042"
"-127,767212"
"-127,738541"
"-125,740494"
"-121,803856"
"-115,989326"
"-108,386559"
"-99,112755"
"-88,31089"
"-76,147514"
"-62,81015"
"-48,504417"
"-33,450874"
"-17,881609"
"-2,036657"
"13,839694"
"29,502674"
"44,710804"
"59,22961"
"72,835251"
"85,31797"
"96,485313"
"106,165115"
"114,20813"
"120,490356"
"124,914948"
"127,413681"
"127,948036"
"126,509773"
"123,121071"
"117,834167"
"110,730576"
"101,919815"
"91,53772"
"79,744354"
"66,72155"
"52,670078"
"37,806572"
"22,360188"
"6,56907"
"-9,323325"
"-25,07198"
"-40,43409"
"-55,172817"
"-69,060921"
"-81,884293"
"-93,445229"
"-103,565491"
"-112,089043"
"-118,884483"
"-123,847046"
"-126,900215"
"-127,996918"
"-127,120255"
"-124,283737"
"-119,53109"
"-112,9356"
"-104,598938"
"-94,649643"
"-83,241096"
"-70,549202"
"-56,769623"
"-42,114811"
"-26,810699"
"-11,093237"
"4,795252"
"20,609812"
"36,106621"
"51,046764"
"65,199905"
"78,347832"
"90,287849"
"100,835869"
"109,829262"
"117,129387"
"122,623688"
"126,227455"
"127,885139"
"127,571167"
"125,290398"
"121,07798"
"114,998856"
"107,146767"
"97,642754"
"86,633354"
"74,2883"
"60,797913"
"46,370186"
"31,227556"
"15,60348"
"-0,26116"
"-16,121773"
"-31,733833"
"-46,85664"
"-61,257042"
"-74,713028"
"-87,017136"
"-97,979668"
"-107,431618"
"-115,227264"
"-121,246407"
"-125,396255"
"-127,612831"
"-127,861954"
"-126,139786"
"-122,472878"
"-116,91777"
"-109,560097"
"-100,513298"
"-89,916862"
"-77,934143"
"-64,749886"
"-50,567356"
"-35,605213"
"-20,094135"
"-4,27326"
"11,613499"
"27,321209"
"42,607697"
"57,237289"
"70,984436"
"83,637192"
"95,000481"
"104,899124"
"113,180496"
"119,716927"
"124,407646"
"127,180328"
"127,992233"
"126,830833"
"123,714043"
"118,689919"
"111,835907"
"103,257683"
"93,087502"
"81,482155"
"68,620575"
"54,70105"
"39,938179"
"24,559568"
"8,802316"
"-7,090646"
"-22,874289"
"-38,305271"
"-53,145687"
"-67,16674"
"-80,15226"
"-91,902046"
"-102,234947"
"-110,991661"
"-118,037178"
"-123,262878"
"-126,588188"
"-127,961853"
"-127,362686"
"-124,799919"
"-120,31308"
"-113,971329"
"-105,872444"
"-96,141289"
"-84,927895"
"-72,405136"
"-58,766083"
"-44,221012"
"-28,994173"
"-13,320322"
"2,558893"
"18,398657"
"33,954762"
"48,987377"
"63,264736"
"76,566719"
"88,688255"
"99,442451"
"108,663506"
"116,209259"
"121,963379"
"125,837151"
"127,770851"
"127,734657"
"125,729141"
"121,785217"
"115,963692"
"108,354309"
"99,074394"
"88,267021"
"76,098801"
"62,757347"
"48,448338"
"33,392384"
"17,821609"
"1,976072"
"-13,89993"
"-29,561632"
"-44,767574"
"-59,283318"
"-72,885071"
"-85,363129"
"-96,525124"
"-106,198952"
"-114,235474"
"-120,510788"
"-124,928154"
"-127,419456"
"-127,946297"
"-126,500542"
"-123,104485"
"-117,810486"
"-110,700165"
"-101,883141"
"-91,495354"
"-79,696953"
"-66,669838"
"-52,614845"
"-37,748676"
"-22,300524"
"-6,508557"
"9,383755"
"25,131395"
"40,491573"
"55,227482"
"69,111931"
"81,930855"
"93,486626"
"103,601089"
"112,118294"
"118,906929"
"123,862343"
"126,908127"
"127,99733"
"127,113152"
"124,269226"
"119,509407"
"112,907066"
"104,564003"
"94,608841"
"83,195061"
"70,498634"
"56,715313"
"42,057587"
"26,751448"
"11,032872"
"-4,855801"
"-20,669611"
"-36,164749"
"-51,102325"
"-65,252037"
"-78,395744"
"-90,330788"
"-100,873177"
"-109,860374"
"-117,153809"
"-122,641052"
"-126,237495"
"-127,887688"
"-127,5662"
"-125,277977"
"-121,058304"
"-114,972237"
"-107,113602"
"-97,603561"
"-86,588737"
"-74,238945"
"-60,744583"
"-46,313705"
"-31,168791"
"-15,543338"
"0,321752"
"16,181881"
"31,79253"
"46,913021"
"61,310238"
"74,762215"
"87,061562"
"98,018646"
"107,464546"
"115,253632"
"121,265816"
"125,408401"
"127,617523"
"127,859123"
"126,129478"
"122,455254"
"116,893089"
"109,528755"
"100,475777"
"89,873726"
"77,886063"
"64,697609"
"50,511684"
"35,547009"
"20,034292"
"4,212701"
"-11,67384"
"-27,380402"
"-42,664829"
"-57,291481"
"-71,034851"
"-83,683052"
"-95,041084"
"-104,93383"
"-113,208786"
"-119,738358"
"-124,42189"
"-127,187164"
"-127,991554"
"-126,822647"
"-123,698486"
"-118,667213"
"-111,806419"
"-103,221863"
"-93,045898"
"-81,435417"
"-68,56942"
"-54,646263"
"-39,880608"
"-24,500099"
"-8,741866"
"7,151145"
"22,933903"
"38,363083"
"53,200806"
"67,218315"
"80,199493"
"91,944214"
"102,2714"
"111,021828"
"118,0606"
"123,279198"
"126,597153"
"127,963318"
"127,356628"
"124,786446"
"120,292381"
"113,943733"
"105,838379"
"96,101273"
"84,882545"
"72,355156"
"58,712246"
"44,164146"
"28,935154"
"13,260057"
"-2,619473"
"-18,458618"
"-34,01318"
"-49,04335"
"-63,317402"
"-76,615273"
"-88,731934"
"-99,480591"
"-108,695518"
"-116,23465"
"-121,981758"
"-125,848228"
"-127,77446"
"-127,730743"
"-125,717766"
"-121,766556"
"-115,938026"
"-108,322044"
"-99,036026"
"-88,223129"
"-76,050072"
"-62,704529"
"-48,392246"
"-33,333885"
"-17,761604"
"-1,915487"
"13,960162"
"29,620583"
"44,824333"
"59,337013"
"72,934875"
"85,408272"
"96,564903"
"106,232765"
"114,262794"
"120,531197"
"124,941338"
"127,425209"
"127,944527"
"126,49128"
"123,087875"
"117,786781"
"110,669731"
"101,846451"
"91,452972"
"79,649529"
"66,618103"
"52,559605"
"37,690777"
"22,240856"
"6,448042"
"-9,444183"
"-25,190805"
"-40,549049"
"-55,282139"
"-69,162926"
"-81,977402"
"-93,528008"
"-103,636658"
"-112,147514"
"-118,929344"
"-123,877609"
"-126,916008"
"-127,997704"
"-127,106018"
"-124,254692"
"-119,487694"
"-112,87851"
"-104,529045"
"-94,568016"
"-83,149002"
"-70,448051"
"-56,660984"
"-42,000355"
"-26,69219"
"-10,972504"
"4,916349"
"20,729406"
"36,22287"
"51,157875"
"65,304161"
"78,443626"
"90,373711"
"100,910469"
"109,891457"
"117,178207"
"122,658386"
"126,247498"
"127,890213"
"127,561203"
"125,265533"
"121,038612"
"114,945595"
"107,080421"
"97,564354"
"86,544106"
"74,189575"
"60,691242"
"46,257214"
"31,11002"
"15,483192"
"-0,382344"
"-16,241985"
"-31,851219"
"-46,969391"
"-61,363422"
"-74,811394"
"-87,105972"
"-98,057602"
"-107,497452"
"-115,279984"
"-121,285194"
"-125,420517"
"-127,622192"
"-127,85627"
"-126,119141"
"-122,437599"
"-116,868393"
"-109,497383"
"-100,438225"
"-89,830574"
"-77,837975"
"-64,645317"
"-50,456005"
"-35,488796"
"-19,974445"
"-4,152141"
"11,734179"
"27,439589"
"42,721951"
"57,345657"
"71,085243"
"83,728889"
"95,081657"
"104,968521"
"113,237045"
"119,759766"
"124,436104"
"127,19397"
"127,990837"
"126,814438"
"123,682892"
"118,644493"
"111,776909"
"103,18602"
"93,00428"
"81,388664"
"68,51825"
"54,591465"
"39,823029"
"24,440626"
"8,681414"
"-7,211641"
"-22,993513"
"-38,420883"
"-53,255909"
"-67,269875"
"-80,246712"
"-91,986359"
"-102,307823"
"-111,051971"
"-118,084"
"-123,295486"
"-126,606087"
"-127,964752"
"-127,350548"
"-124,772934"
"-120,27166"
"-113,916115"
"-105,804291"
"-96,061241"
"-84,837189"
"-72,305168"
"-58,658398"
"-44,107269"
"-28,876125"
"-13,19979"
"2,680052"
"18,518576"
"34,07159"
"49,099312"
"63,370056"
"76,663803"
"88,775597"
"99,518707"
"108,727501"
"116,26001"
"122,000107"
"125,859276"
"127,778038"
"127,726799"
"125,70636"
"121,747864"
"115,912331"
"108,289749"
"98,997627"
"88,179222"
"76,001328"
"62,651699"
"48,336147"
"33,275379"
"17,701597"
"1,854901"
"-14,020391"
"-29,679527"
"-44,881084"
"-59,390694"
"-72,984657"
"-85,453392"
"-96,604668"
"-106,266548"
"-114,290092"
"-120,551582"
"-124,954491"
"-127,430931"
"-127,942726"
"-126,481987"
"-123,071236"
"-117,763054"
"-110,639275"
"-101,809738"
"-91,410568"
"-79,602089"
"-66,566353"
"-52,504349"
"-37,632866"
"-22,181183"
"-6,387527"
"9,504609"
"25,25021"
"40,606518"
"55,336784"
"69,213905"
"82,023926"
"93,569366"
"103,672211"
"112,176704"
"118,951736"
"123,892853"
"126,923866"
"127,998055"
"127,098854"
"124,240128"
"119,46595"
"112,84993"
"104,494057"
"94,527168"
"83,102928"
"70,397461"
"56,606647"
"41,943111"
"26,632927"
"10,912133"
"-4,976896"
"-20,789196"
"-36,280979"
"-51,213409"
"-65,356262"
"-78,491501"
"-90,416611"
"-100,947731"
"-109,922508"
"-117,202576"
"-122,675697"
"-126,257477"
"-127,892708"
"-127,556175"
"-125,253067"
"-121,01889"
"-114,918922"
"-107,047211"
"-97,525124"
"-86,499451"
"-74,14019"
"-60,63789"
"-46,20071"
"-31,051241"
"-15,423043"
"0,442936"
"16,302086"
"31,909903"
"47,025753"
"61,416592"
"74,86055"
"87,15036"
"98,096542"
"107,530334"
"115,306297"
"121,30455"
"125,43261"
"127,626823"
"127,853378"
"126,10878"
"122,419914"
"116,843666"
"109,465996"
"100,40065"
"89,787399"
"77,789864"
"64,59301"
"50,400314"
"35,430576"
"19,914593"
"4,09158"
"-11,794514"
"-27,498768"
"-42,779064"
"-57,399822"
"-71,135628"
"-83,774712"
"-95,122215"
"-105,003181"
"-113,265282"
"-119,781136"
"-124,450287"
"-127,200745"
"-127,990105"
"-126,806198"
"-123,667274"
"-118,621735"
"-111,747368"
"-103,150154"
"-92,962639"
"-81,341888"
"-68,467056"
"-54,536652"
"-39,765438"
"-24,381145"
"-8,62096"
"7,272137"
"23,053116"
"38,47868"
"53,311005"
"67,321411"
"80,293907"
"92,028481"
"102,344223"
"111,082092"
"118,107368"
"123,311745"
"126,61499"
"127,966164"
"127,344437"
"124,759407"
"120,250916"
"113,888474"
"105,77018"
"96,021187"
"84,791801"
"72,255157"
"58,604534"
"44,050385"
"28,817093"
"13,139519"
"-2,740631"
"-18,578527"
"-34,129993"
"-49,155266"
"-63,422695"
"-76,712311"
"-88,819237"
"-99,556801"
"-108,759468"
"-116,285347"
"-122,018425"
"-125,8703"
"-127,781593"
"-127,722832"
"-125,694923"
"-121,729141"
"-115,88662"
"-108,257431"
"-98,959206"
"-88,135292"
"-75,952568"
"-62,598854"
"-48,280037"
"-33,216869"
"-17,641584"
"-1,794315"
"14,080618"
"29,738464"
"44,937824"
"59,444363"
"73,034424"
"85,498497"
"96,644409"
"106,300316"
"114,31736"
"120,571938"
"124,967613"
"127,436623"
"127,940903"
"126,472672"
"123,054573"
"117,739296"
"110,608795"
"101,773003"
"91,368141"
"79,554626"
"66,514595"
"52,449085"
"37,574947"
"22,121506"
"6,327009"
"-9,565033"
"-25,309608"
"-40,663975"
"-55,391415"
"-69,264862"
"-82,070435"
"-93,610703"
"-103,707733"
"-112,205872"
"-118,974098"
"-123,908058"
"-126,931694"
"-127,998375"
"-127,09166"
"-124,225533"
"-119,444183"
"-112,82132"
"-104,459053"
"-94,486305"
"-83,056831"
"-70,346848"
"-56,552296"
"-41,88586"
"-26,573658"
"-10,851761"
"5,037442"
"20,848982"
"36,339085"
"51,268936"
"65,408356"
"78,539352"
"90,459488"
"100,984978"
"109,953545"
"117,226921"
"122,69297"
"126,267426"
"127,895172"
"127,551117"
"125,240562"
"120,999138"
"114,892227"
"107,013977"
"97,485863"
"86,454781"
"74,09079"
"60,584518"
"46,144196"
"30,992455"
"15,36289"
"-0,503528"
"-16,362183"
"-31,968578"
"-47,0821"
"-61,469746"
"-74,909691"
"-87,194725"
"-98,135452"
"-107,563194"
"-115,332596"
"-121,323875"
"-125,444664"
"-127,631439"
"-127,850471"
"-126,098389"
"-122,402206"
"-116,818909"
"-109,434578"
"-100,363052"
"-89,744202"
"-77,741737"
"-64,540695"
"-50,344612"
"-35,372349"
"-19,854736"
"-4,031018"
"11,854847"
"27,557943"
"42,836166"
"57,453976"
"71,185989"
"83,820511"
"95,162743"
"105,037827"
"113,293495"
"119,80249"
"124,464439"
"127,207489"
"127,989334"
"126,797928"
"123,651634"
"118,598961"
"111,717804"
"103,114265"
"92,920975"
"81,29509"
"68,415855"
"54,481831"
"39,70784"
"24,321659"
"8,560505"
"-7,33263"
"-23,112715"
"-38,536465"
"-53,366085"
"-67,37294"
"-80,341087"
"-92,070587"
"-102,380608"
"-111,112183"
"-118,130714"
"-123,32798"
"-126,623863"
"-127,967537"
"-127,338303"
"-124,745842"
"-120,230133"
"-113,860802"
"-105,736038"
"-95,98111"
"-84,746407"
"-72,205139"
"-58,550659"
"-43,993488"
"-28,758053"
"-13,079246"
"2,801209"
"18,638475"
"34,188389"
"49,211205"
"63,475319"
"76,760811"
"88,862854"
"99,594872"
"108,791405"
"116,310661"
"122,036713"
"125,881294"
"127,785118"
"127,718834"
"125,683464"
"121,710396"
"115,860878"
"108,22509"
"98,920761"
"88,091339"
"75,903786"
"62,545994"
"48,223915"
"33,158348"
"17,581568"
"1,733729"
"-14,140841"
"-29,797396"
"-44,994556"
"-59,498016"
"-73,084183"
"-85,543579"
"-96,684128"
"-106,334061"
"-114,344604"
"-120,592262"
"-124,980713"
"-127,442291"
"-127,939049"
"-126,463326"
"-123,03788"
"-117,715515"
"-110,578293"
"-101,736244"
"-91,325699"
"-79,507149"
"-66,462822"
"-52,393806"
"-37,517021"
"-22,061823"
"-6,26649"
"9,625455"
"25,369001"
"40,721424"
"55,446033"
"69,315811"
"82,11692"
"93,652016"
"103,74324"
"112,235023"
"118,996437"
"123,923248"
"126,939491"
"127,998665"
"127,084442"
"124,210915"
"119,422386"
"112,792686"
"104,424026"
"94,445419"
"83,010719"
"70,296219"
"56,497932"
"41,828598"
"26,514383"
"10,791386"
"-5,097987"
"-20,908762"
"-36,397179"
"-51,324448"
"-65,460434"
"-78,587189"
"-90,50235"
"-101,022194"
"-109,98455"
"-117,251244"
"-122,710228"
"-126,277351"
"-127,897614"
"-127,546036"
"-125,228035"
"-120,979355"
"-114,865501"
"-106,980721"
"-97,446587"
"-86,410088"
"-74,041374"
"-60,531139"
"-46,087673"
"-30,933662"
"-15,302734"
"0,56412"
"16,422277"
"32,027245"
"47,138439"
"61,522888"
"74,958817"
"87,239075"
"98,174347"
"107,596024"
"115,358864"
"121,343178"
"125,456703"
"127,636017"
"127,847527"
"126,087967"
"122,384468"
"116,794128"
"109,403137"
"100,325439"
"89,700989"
"77,693588"
"64,488365"
